timestamp_s,node_state,sampling_interval_s,transmission_interval_s,current_load_A,voltage_bus_V,power_load_W,battery_soc,battery_ocv_V,battery_terminal_voltage_V,battery_current_A,battery_power_W,energy_used_Wh,energy_remaining_Wh,cutoff_reached
175.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999718805555636,4.199887522222255,4.199887252222255,1.5e-05,6.299830878333383e-05,0.00023612380983953663,7.212997155597324,False
176.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999718784722303,4.199887513888921,4.199887243888921,1.5e-05,6.299830865833382e-05,0.0002361413093697195,7.212997140569824,False
177.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999718763888971,4.199887505555589,4.199887235555589,1.5e-05,6.299830853333383e-05,0.00023615880889986765,7.212997125542325,False
178.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999718743055638,4.199887497222255,4.199887227222255,1.5e-05,6.299830840833382e-05,0.00023617630842998107,7.2129971105148245,False
179.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999718722222305,4.199887488888923,4.1998872188889225,1.5e-05,6.299830828333383e-05,0.00023619380796005977,7.212997095487325,False
180.0,SAMPLING,30.0,120.0,0.008,3.6,0.028800000000000003,0.9999707611111194,4.199883044444478,4.199739044444478,0.008,0.03359791235555583,0.0002455265613921586,7.212989080820673,False
181.0,SAMPLING,30.0,120.0,0.008,3.6,0.028800000000000003,0.9999696500000083,4.199878600000034,4.199734600000034,0.008,0.03359787680000027,0.00025485930494771424,7.212981066154021,False
182.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.999969647916675,4.1998785916667,4.1998783216666995,1.5e-05,6.29981748250005e-05,0.0002548768044407212,7.212981051126522,False
183.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999696458333417,4.199878583333367,4.199878313333367,1.5e-05,6.299817470000051e-05,0.0002548943039336934,7.212981036099022,False
184.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999696437500084,4.199878575000033,4.199878305000033,1.5e-05,6.29981745750005e-05,0.0002549118034266309,7.212981021071522,False
185.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999696416666751,4.199878566666701,4.199878296666701,1.5e-05,6.299817445000052e-05,0.0002549293029195337,7.212981006044022,False
186.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999696395833418,4.199878558333367,4.199878288333367,1.5e-05,6.29981743250005e-05,0.00025494680241240175,7.212980991016523,False
187.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999696375000086,4.199878550000035,4.199878280000035,1.5e-05,6.299817420000052e-05,0.00025496430190523507,7.212980975989024,False
188.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999696354166753,4.199878541666701,4.199878271666701,1.5e-05,6.299817407500052e-05,0.0002549818013980337,7.212980960961524,False
189.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.999969633333342,4.199878533333369,4.1998782633333684,1.5e-05,6.299817395000053e-05,0.0002549993008907976,7.212980945934024,False
190.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999696312500087,4.199878525000035,4.199878255000034,1.5e-05,6.299817382500052e-05,0.00025501680038352676,7.212980930906524,False
191.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999696291666754,4.199878516666702,4.199878246666702,1.5e-05,6.299817370000053e-05,0.0002550342998762212,7.212980915879025,False
192.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999696270833421,4.199878508333368,4.199878238333368,1.5e-05,6.299817357500052e-05,0.00025505179936888094,7.212980900851526,False
193.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999696250000089,4.199878500000036,4.199878230000036,1.5e-05,6.299817345000055e-05,0.00025506929886150593,7.212980885824026,False
194.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999696229166756,4.199878491666702,4.199878221666702,1.5e-05,6.299817332500053e-05,0.00025508679835409623,7.212980870796526,False
195.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999696208333423,4.19987848333337,4.19987821333337,1.5e-05,6.299817320000055e-05,0.0002551042978466518,7.212980855769026,False
196.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.999969618750009,4.199878475000036,4.199878205000036,1.5e-05,6.299817307500053e-05,0.00025512179733917263,7.212980840741527,False
197.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999696166666757,4.1998784666667035,4.199878196666703,1.5e-05,6.299817295000055e-05,0.00025513929683165874,7.212980825714027,False
198.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999696145833424,4.1998784583333695,4.199878188333369,1.5e-05,6.299817282500054e-05,0.00025515679632411015,7.212980810686528,False
199.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999696125000092,4.199878450000037,4.199878180000037,1.5e-05,6.299817270000056e-05,0.0002551742958165268,7.212980795659028,False
200.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999696104166759,4.199878441666703,4.199878171666703,1.5e-05,6.299817257500055e-05,0.0002551917953089088,7.212980780631528,False
201.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999696083333426,4.199878433333371,4.199878163333371,1.5e-05,6.299817245000056e-05,0.000255209294801256,7.212980765604029,False
202.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999696062500093,4.199878425000037,4.199878155000037,1.5e-05,6.299817232500055e-05,0.0002552267942935685,7.212980750576529,False
203.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.999969604166676,4.199878416666705,4.199878146666705,1.5e-05,6.299817220000057e-05,0.0002552442937858463,7.21298073554903,False
204.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999696020833427,4.199878408333371,4.1998781383333705,1.5e-05,6.299817207500057e-05,0.0002552617932780894,7.21298072052153,False
